,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
1084,1142,And now you want that money back.,Patricia,surprise,positive,118,1,6,6,"0:21:12,479","0:21:14,607"
1085,1143,Exactly.,Mary,neutral,neutral,118,2,6,6,"0:21:14,607","0:21:16,049"
1086,1144,"Chandler, what kind of an idiot do you take me for?",Patricia,joy,positive,118,3,6,6,"00:21:16,149","00:21:18,526"
1087,1145,It’s not a real game! I made it up!,Mary,anger,negative,118,4,6,6,"00:21:19,820","00:21:21,904"
1088,1146,"I’m sorry you lost your money, but I won it fair and square.",Patricia,joy,positive,118,5,6,6,"00:21:22,072","00:21:25,241"
1089,1147,I don't know.,Luna,neutral,neutral,119,0,5,17,"0:14:47,928","0:14:48,471"
1090,1148,But I can see through your sheet.,Luna,neutral,neutral,119,1,5,17,"0:14:48,471","0:14:50,735"
1091,1149,"Yeah, yeah, that's her.",Luna,neutral,neutral,119,2,5,17,"0:14:53,475","0:14:55,237"
1092,1150,But y'know what?,Luna,neutral,neutral,119,3,5,17,"0:14:55,237","0:14:56,356"
1093,1151,"Doesn't matter, I'm never gonna get to meet her anyway.",Luna,sadness,negative,119,4,5,17,"00:14:53,475","00:14:58,354"
1094,1152,Why?,Abigail,neutral,neutral,119,5,5,17,"00:14:56,478","00:14:58,354"
1095,1153,"Because it's impossible to find her apartment! She lives in some like of hot girl parallel universe, or something.",Luna,sadness,negative,119,6,5,17,"00:14:58,522","00:15:04,527"
1096,1154,"What are you talking about?  She obviously lives on the second floor, seventh apartment from the left!",Abigail,surprise,positive,119,7,5,17,"00:15:05,446","00:15:10,633"
1097,1155,No. No. No. She lives on the,Luna,neutral,neutral,119,8,5,17,"00:15:10,701","00:15:14,662"
1098,1156,"No, those first two windows,  that's the lobby.",Abigail,neutral,neutral,119,9,5,17,"00:15:14,830","00:15:18,082"
1099,1157,"And y'know the other one over there, that's the stairway.",Abigail,neutral,neutral,119,10,5,17,"0:15:18,292","0:15:20,878"
1100,1158,You've been counting wrong.,Abigail,neutral,neutral,119,11,5,17,"0:15:20,878","0:15:21,827"
1101,1159,I did,Luna,anger,negative,119,12,5,17,"00:15:22,004","00:15:25,131"
1102,1160,"Monica, betting the apartment, I don’t know about this.",Scarlett,fear,negative,120,0,4,12,"00:13:04,533","00:13:07,494"
1103,1161,"Rachel, I have not missed one question the whole game. I own this game! Look at my hand.",Abigail,joy,positive,120,1,4,12,"00:13:07,661","00:13:13,041"
1104,1162,Why? Do you have the answers written on there?,Scarlett,surprise,positive,120,2,4,12,"00:13:13,209","00:13:15,251"
1105,1163,"No! Steady as a rock! Now, are you with me.",Abigail,neutral,neutral,120,3,4,12,"00:13:16,629","00:13:19,839"
1106,1164,"All right, let’s do it.",Scarlett,fear,negative,120,4,4,12,"0:13:21,050","0:13:23,512"
1107,1167,"All right, gentlemen, you’re up first.",Patricia,neutral,neutral,120,7,4,12,"00:13:24,303","00:13:26,054"
1108,1168,Okay.,Luna,neutral,neutral,120,8,4,12,"0:13:26,222","0:13:26,848"
1109,1169,Okay.,Mary,neutral,neutral,120,9,4,12,"0:13:26,848","0:13:27,325"
1110,1170,You have 30 seconds. And the lightning round begins—stop it —now. What was Monica’s nickname when she was a field hockey goalie?,Patricia,neutral,neutral,120,10,4,12,"00:13:27,431","00:13:34,687"
1111,1171,Big fat goalie.,Luna,neutral,neutral,120,11,4,12,"00:13:39,819","00:13:41,778"
1112,1172,Correct. Rachel claims,Patricia,neutral,neutral,120,12,4,12,"00:13:44,365","00:13:46,783"
1113,1173,Dangerous Liaisons,Mary,neutral,neutral,120,13,4,12,"00:13:46,951","00:13:48,368"
1114,1174,Correct. Her actual favorite movie is...,Patricia,neutral,neutral,120,14,4,12,"0:13:48,536","0:13:50,048"
1115,1175,Weekend at Bernie’s,Luna,neutral,neutral,120,15,4,12,"0:13:50,048","0:13:51,268"
1116,1176,"Well, look, why don’t you just, why don’t you do your Phase Two strip club thing with us.",Sofia,neutral,neutral,121,0,4,14,"00:12:15,317","00:12:19,696"
1117,1177,"Yeah, come on, we can be guys!",Abigail,joy,positive,121,1,4,14,"0:12:19,864","0:12:21,283"
1118,1178,No you can’t.,Mary,joy,positive,121,2,4,14,"0:12:21,283","0:12:23,221"
1119,1180,"You don’t want to be guys, you’d be all hairy and wouldn’t live as long.",Mary,disgust,negative,121,4,4,14,"00:12:27,163","00:12:32,667"
1120,1181,"Y’know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",Sofia,anger,negative,121,5,4,14,"00:12:31,375","00:12:39,716"
1121,1182,Okay.,Mary,neutral,neutral,121,6,4,14,"00:12:41,469","00:12:43,011"
1122,1183,I’m sorry.,Sofia,sadness,negative,121,7,4,14,"00:12:44,388","00:12:46,181"
1123,1184,"And y'know what, I just realised, in the last year I’ve only gone out with two guys, Richard and Julio.",Abigail,surprise,negative,122,0,3,18,"00:06:44,320","00:06:53,120"
1124,1185,"You gotta help me out here, you gotta set me up, you gotta get me back in the game.",Abigail,fear,negative,122,1,3,18,"00:06:49,492","00:06:53,120"
1125,1186,"Well, that shouldn’t be a problem. I mean I work in fashion and all I meet are eligible straight men.",Scarlett,neutral,neutral,122,2,3,18,"00:06:53,287","00:06:57,374"
1126,1187,"Pete, can I get you something else?",Abigail,neutral,neutral,122,3,3,18,"00:07:01,337","00:07:02,712"
1127,1188,"Yeah, a slice of cheesecake and-and a date if you’re given’ ‘em out.",Janice,neutral,neutral,122,4,3,18,"00:07:02,880","00:07:05,757"
1128,1189,Haven’t you and I covered that topic?,Abigail,neutral,neutral,122,5,3,18,"00:07:06,342","00:07:08,218"
1129,1190,"Hmm, come on, you just said to her that you….",Janice,neutral,neutral,122,6,3,18,"00:07:08,386","00:07:11,930"
1130,1191,"Aww, the only reason you want to go out with me because my blond wig, and the big boobs, and the fact that I serve you food.",Abigail,joy,positive,122,7,3,18,"00:07:08,386","00:07:15,475"
1131,1192,"Well, if that were true, I’d dating my Aunt Ruth.",Janice,joy,positive,122,8,3,18,"00:07:15,643","00:07:18,228"
1132,1193,And the two times we went out were just plain awkward.,Janice,disgust,negative,122,9,3,18,"00:07:20,064","00:07:26,111"
1133,1194,"Come on, you think she should go out with me, don’t you?",Janice,neutral,neutral,122,10,3,18,"00:07:24,235","00:07:30,574"
1134,1195,"Well, I mean, are you sure you want to go out with her?",Scarlett,neutral,neutral,122,11,3,18,"0:07:28,364","0:07:34,046"
1135,1196,"I mean that ain’t a pretty picture in the morning, y’know what I mean.",Scarlett,disgust,negative,122,12,3,18,"0:07:34,046","0:07:36,643"
1136,1197,"That wig all in disarray, and boobs flung over the night stand, y'know.",Scarlett,disgust,negative,122,13,3,18,"00:07:36,747","00:07:46,631"
1137,1198,"I mean really, think about it.",Abigail,neutral,neutral,122,14,3,18,"00:07:42,211","00:07:46,631"
1138,1199,"Ho-ho, I will.",Janice,neutral,neutral,122,15,3,18,"00:07:43,921","00:07:46,631"
1139,1200,I believe I read that somewhere!,Mary,surprise,positive,123,0,9,17,"00:05:06,252","00:05:08,921"
1140,1201,"That only is not funny, it's physically impossible!",Patricia,anger,negative,123,1,9,17,"0:05:09,672","0:05:12,342"
1141,1202,Okay?,Patricia,anger,negative,123,2,9,17,"0:05:12,342","0:05:12,561"
1142,1203,Depending    on the species I'd have to have a six foot long...,Patricia,anger,negative,123,3,9,17,"0:05:12,675","0:05:15,437"
1143,1204,It's not funny!,Patricia,anger,negative,123,4,9,17,"0:05:15,437","0:05:17,903"
1144,1206,I respectfully disagree.,Mary,neutral,neutral,123,5,9,17,"00:05:19,140","00:05:21,642"
1145,1207,I can't believe you put that on my alumni page!,Patricia,anger,negative,123,6,9,17,"00:05:21,851","00:05:24,187"
1146,1208,Who cares? Nobody reads those things,Mary,neutral,neutral,123,7,9,17,"00:05:24,395","00:05:27,023"
1147,1209,You'd better hope not because I just read what you put on your    page today.,Patricia,anger,negative,123,8,9,17,"00:05:27,231","00:05:29,484"
1148,1210,I don't have a page.,Mary,neutral,neutral,123,9,9,17,"0:05:29,692","0:05:30,568"
1149,1211,Oh oh oh! I RESPECTFULLY DISAGREE!!,Patricia,anger,negative,123,10,9,17,"0:05:30,568","0:05:33,089"
1150,1212,I know I miss you too. I can't wait to see you. I love you. Bye.,Patricia,joy,positive,124,0,5,6,"00:10:12,194","00:10:16,156"
1151,1213,"Okay, what is in here? Rocks?",Mary,surprise,negative,124,1,5,6,"00:10:16,699","00:10:18,366"
1152,1214,"No-no, this is my collection of fossil samples.",Patricia,neutral,neutral,124,2,5,6,"00:10:18,993","00:10:21,911"
1153,1215,"So, rocks.",Mary,disgust,negative,124,3,5,6,"00:10:22,288","00:10:23,955"
1154,1216,"I'm really gonna miss this apartment. Y'know, Ben-Ben took his first steps right over there.",Patricia,sadness,negative,124,4,5,6,"00:10:33,591","00:10:39,638"
1155,1217,"Ohh. Hey, remember when I ran into this thing  and it kinda knocked me out a little?",Luna,joy,positive,124,5,5,6,"00:10:40,765","00:10:44,392"
1156,1218,"I loved this place! To tell you the truth, I wish I didn't have to move.",Patricia,joy,positive,124,6,5,6,"00:10:46,187","00:10:50,899"
1157,1219,"Uhh, are you saying that you're not entirely happy about this?",Luna,surprise,negative,124,7,5,6,"00:10:51,067","00:10:56,321"
1158,1220,"Well, I mean if uh, if Emily gave me a choice",Patricia,sadness,negative,124,8,5,6,"00:10:56,530","00:10:59,032"
1159,1221,You,Luna,neutral,neutral,124,9,5,6,"00:10:59,241","00:11:01,326"
1160,1222,Why?,Patricia,neutral,neutral,124,10,5,6,"00:11:01,869","00:11:04,996"
1161,1223,"Hey, you guys! Look what I found in the giiiiiiift shop.  Get up! Get up! Get up!",Luna,joy,positive,124,11,5,6,"00:11:05,456","00:11:12,712"
1162,1224,"I left a bra drying on the shower rod, you don’t think your son will think it’s yours and be horribly traumatised?",Cynthia,joy,positive,125,0,4,18,"00:02:30,400","00:02:35,445"
1163,1225,"Hey, if mommy can have a wife, daddy can have a bra.",Patricia,neutral,neutral,125,1,4,18,"00:02:35,613","00:02:38,323"
1164,1226,"Ohh, it’s time to go.",Cynthia,neutral,neutral,125,2,4,18,"00:02:40,869","00:02:42,119"
1165,1227,"Oh, no-no-no, see, that-that clock’s a little fast, uh, we have 17 minutes.",Patricia,neutral,neutral,125,3,4,18,"00:02:42,287","00:02:48,021"
1166,1228,"Huh, what can we do in 17 minutes?",Patricia,neutral,neutral,125,4,4,18,"00:02:48,209","00:02:51,295"
1167,1229,Twice?,Patricia,neutral,neutral,125,5,4,18,"00:02:51,462","00:02:52,754"
1168,1230,Well that’s ambitious.,Cynthia,neutral,neutral,125,6,4,18,"00:02:53,715","00:02:55,924"
1169,1231,"Hey, uh, you can ignore that.",Patricia,neutral,neutral,125,7,4,18,"0:02:57,802","0:02:59,074"
1170,1232,That’s Carol with your son!,Cynthia,surprise,positive,125,8,4,18,"0:02:59,074","0:03:00,640"
1171,1233,"Morning’s here! Sunshine is here! The sky is clear, the morning’s here! The morning’s here!",Kelly,joy,positive,126,0,4,19,"00:00:06,756","00:00:22,271"
1172,1234,HEY!! Do you,Scarlett,anger,negative,126,1,4,19,"00:00:24,941","00:00:28,527"
1173,1235,Oh come on! Morning’s here!  Morning’s here! The morning is here! Sunshine is here!,Kelly,joy,positive,126,2,4,19,"00:00:29,029","00:00:36,160"
1174,1236,I,Scarlett,neutral,neutral,126,3,4,19,"00:00:44,377","00:00:46,420"
1175,1237,Are you kidding? I love that guy!  Morning’s here! Morning is here—,Luna,joy,positive,126,4,4,19,"00:00:56,181","00:01:03,187"
1176,1238,Stop it! I will kill you. I hate the fact that my room is so small.,Scarlett,anger,negative,126,5,4,19,"00:01:03,354","00:01:12,738"
1177,1239,"Hey, I have all the space I need. Just do what I did.",Abigail,neutral,neutral,126,6,4,19,"00:01:12,906","00:01:15,616"
1178,1240,"Monica, you don’t even have a bed, you sleep in a ball on the floor!",Scarlett,anger,negative,126,7,4,19,"00:01:15,784","00:01:19,661"
1179,1241,Y’know what? I am,Abigail,neutral,neutral,126,8,4,19,"00:01:21,581","00:01:23,749"
1180,1242,I’m sorry. I’m so sorry.,Scarlett,sadness,negative,126,9,4,19,"00:01:27,837","00:01:29,713"
1181,1243,Okay.,Abigail,neutral,neutral,126,10,4,19,"00:01:29,881","00:01:31,757"
1182,1244,"See, this is a",Luna,neutral,neutral,126,11,4,19,"00:01:31,925","00:01:33,258"
1183,1245,Shut up! This place is a hole!,Abigail,anger,negative,126,12,4,19,"00:01:33,426","00:01:35,344"
1184,1246,"All right buddy, time to roll over.",Mary,neutral,neutral,127,0,4,20,"00:08:06,694","00:08:09,196"
1185,1247,No-no!,Mary,fear,negative,127,1,4,20,"0:08:12,533","0:08:13,555"
1186,1248,"No, no-n-n-n-no!!",Mary,fear,negative,127,2,4,20,"0:08:13,555","0:08:14,966"
1187,1249,You are going to a clinic!,Mary,disgust,negative,127,3,4,20,"00:08:16,496","00:08:19,748"
1188,1250,"You’re going to a clinic, and a pyjama store!",Mary,disgust,negative,127,4,4,20,"00:08:21,375","00:08:32,469"
1189,1251,Are you under the sheet?,Sofia,neutral,neutral,128,0,8,14,"0:07:28,160","0:07:29,202"
1190,1252,Yes.,Abigail,neutral,neutral,128,1,8,14,"0:07:29,202","0:07:31,660"
1191,1253,"Great, let’s begin.  How’s the pressure?",Sofia,joy,positive,128,2,8,14,"00:07:33,200","00:07:45,400"
1192,1254,Nice! Wow Phoebe you are good!,Abigail,joy,positive,128,3,8,14,"00:07:46,240","00:07:49,320"
1193,1255,"Stating the obvious, but thank you. And it’s not weird is it.",Sofia,joy,positive,128,4,8,14,"00:07:49,560","00:07:56,400"
1194,1256,No. Ooohh,Abigail,joy,positive,128,5,8,14,"00:07:55,000","00:07:56,400"
1195,1257,"That’s right, you just enjoy.",Sofia,neutral,neutral,128,6,8,14,"00:07:58,440","00:08:01,400"
1196,1258,Oh. Oh yeah! Ohhhhh! Ohh! Oh yeah!,Abigail,joy,positive,128,7,8,14,"00:08:03,400","00:08:14,800"
1197,1259,Okay.,Sofia,neutral,neutral,128,8,8,14,"00:08:12,000","00:08:14,800"
1198,1260,Oh God Phoebe!!  Oh that’s it! That’s it! Right there! Oh!  Ooooh-oooh-ooooh,Abigail,joy,positive,128,9,8,14,"00:08:15,480","00:08:22,600"
1199,1267,Become a drama critic!,Anna,joy,positive,129,0,3,22,"00:10:00,933","00:10:03,226"
1200,1268,I am hurt!  A plague on both your houses!,Rebecca,sadness,negative,129,1,3,22,"00:10:08,149","00:10:17,198"
1201,1269,"By the way, he dumped me tonight after he read my review.",Anna,sadness,negative,129,2,3,22,"00:10:19,076","00:10:22,746"
1202,1270,"Oh, classy.",Luna,disgust,negative,129,3,3,22,"00:10:22,913","00:10:24,706"
1203,1271,"Yep! I sure know how to pick ‘em, huh? Y'know I gave up a part on a soap for this!",Anna,sadness,negative,129,4,3,22,"00:10:25,291","00:10:32,589"
1204,1272,"Wow! Yeah I ah, I gave up a job too.",Luna,anger,negative,129,5,3,22,"00:10:33,174","00:10:37,719"
1205,1273,Really. What?,Anna,surprise,negative,129,6,3,22,"0:10:37,887","0:10:38,638"
1206,1274,"Uh, de-clawing cats.",Luna,anger,negative,129,7,3,22,"0:10:38,638","0:10:40,820"
1207,1275,"Hey, tell ya what.",Luna,neutral,neutral,129,8,3,22,"0:10:42,767","0:10:43,768"
1208,1276,Let me walk you home.,Luna,neutral,neutral,129,9,3,22,"0:10:43,768","0:10:45,614"
1209,1277,We’ll stop by every news stand and burn every copy of their Times and the Post.,Luna,anger,negative,129,10,3,22,"00:10:45,728","00:10:49,939"
1210,1278,Why the Post?,Anna,surprise,negative,129,11,3,22,"0:10:50,149","0:10:52,402"
1211,1279,"Oh, you didn’t see the Post?",Luna,surprise,negative,129,12,3,22,"0:10:52,402","0:10:52,593"
1212,1280,No. You?,Anna,neutral,neutral,129,13,3,22,"0:10:52,693","0:10:53,465"
1213,1281,No. Why?,Luna,neutral,neutral,129,14,3,22,"0:10:53,465","0:10:55,659"
1214,1282,Hi Joey! What are you doing here?,Scarlett,joy,positive,130,0,7,5,"00:06:00,902","00:06:03,362"
1215,1283,"Uhh, well I’ve got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one?",Luna,neutral,neutral,130,1,7,5,"00:06:03,529","00:06:12,496"
1216,1284,"Yeah, sure. Umm…here.",Scarlett,neutral,neutral,130,2,7,5,"00:06:08,701","00:06:15,582"
1217,1285,Great.  You got anything that’s not,Luna,disgust,negative,130,3,7,5,"00:06:15,833","00:06:20,587"
1218,1286,"Yeah, I don’t think so Joe.",Scarlett,neutral,neutral,130,4,7,5,"00:06:22,507","00:06:24,174"
1219,1287,"All right, I guess this will be fine.",Luna,neutral,neutral,130,5,7,5,"00:06:26,386","00:06:27,886"
1220,1288,"Hey, listen umm, what-what are you doing tonight?",Scarlett,neutral,neutral,130,6,7,5,"0:06:28,054","0:06:30,406"
1221,1289,"Nothing, why?",Luna,neutral,neutral,130,7,7,5,"0:06:30,406","0:06:31,490"
1222,1290,How would you feel about taking out my assistant Tag? I’ll pay.,Scarlett,neutral,neutral,130,8,7,5,"00:06:31,641","00:06:35,769"
1223,1291,"Huh, Rach I got to say it’s gonna take a lot of money for me to go out on a date with a dude.",Luna,disgust,negative,130,9,7,5,"00:06:35,937","00:06:40,190"
1224,1292,I’m not asking you to go on a,Scarlett,neutral,neutral,130,10,7,5,"00:06:41,692","00:06:44,611"
1225,1293,Really? ‘Cause I could kinda use the money.,Luna,surprise,negative,130,11,7,5,"00:06:44,779","00:06:47,739"
1226,1294,"Joey, just-just he-he’s new in town and I know he doesn’t have any guy friends.",Scarlett,neutral,neutral,130,12,7,5,"0:06:48,741","0:06:53,079"
1227,1295,Just take him to like a ball game or something.,Scarlett,neutral,neutral,130,13,7,5,"0:06:53,079","0:06:54,591"
1228,1296,I’ll really appreciate it.,Scarlett,neutral,neutral,130,14,7,5,"0:06:54,591","0:06:55,853"
1229,1297,"Yeah, okay.",Luna,neutral,neutral,130,15,7,5,"0:06:56,290","0:06:57,132"
1230,1298,Yeah?,Scarlett,surprise,positive,130,16,7,5,"0:06:57,132","0:06:57,925"
1231,1299,"Sure, no problem.  Ooh—Hey, donuts!",Luna,joy,positive,130,17,7,5,"0:06:57,925","0:06:58,137"
1232,1302,"Problem odour in the litter box? Don’t change your kitty, change your kitty litter.",Nicole,neutral,neutral,131,0,3,14,"00:21:13,313","00:21:24,532"
1233,1303,"Sorry, Pheebs.",Abigail,sadness,negative,131,1,3,14,"00:21:21,989","00:21:24,532"
1234,1304,Yeah. You okay?,Luna,neutral,neutral,131,2,3,14,"00:21:24,700","00:21:26,200"
1235,1305,"No! Sorry, I just thought you were somebody else. Hi!",Scarlett,surprise,positive,132,0,3,15,"00:16:06,924","00:16:10,677"
1236,1306,"Hi. Well, look, I was just gonna leave a message, isn’t tonight your, your big anniversary dinner?",Judy,neutral,neutral,132,1,3,15,"00:16:10,844","00:16:15,515"
1237,1307,"Yeah. Well, umm.....",Scarlett,sadness,negative,132,2,3,15,"00:16:15,683","00:16:18,559"
1238,1308,"Rach, are you okay?",Judy,surprise,negative,132,3,3,15,"00:16:18,727","00:16:20,436"
1239,1309,"Yeah, I’m fine.",Scarlett,sadness,negative,132,4,3,15,"00:16:20,604","00:16:22,772"
